Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8
1763057783.4593296,30,54,46,116,59,94,96,52
1763057783.4818256,28,51,51,117,56,90,100,76
1763057783.5194242,29,36,55,133,63,83,113,89
1763057783.5418973,31,39,73,123,66,92,99,91
1763057783.5793421,33,42,80,116,70,95,106,95
1763057783.6018827,35,40,81,114,70,107,101,95
1763057783.6243627,35,36,80,99,64,110,94,101
1763057783.6618433,32,28,58,94,56,106,92,81
1763057783.684509,30,31,58,100,57,107,106,80
1763057783.721878,33,34,54,90,62,103,124,106
1763057783.7443771,33,34,50,89,58,99,149,105
1763057783.7900362,37,35,44,68,59,98,148,122
1763057783.8193786,34,45,53,66,53,86,149,97
1763057783.8418922,32,54,66,70,54,82,127,93
1763057783.8643897,32,70,87,77,48,84,133,94
1763057783.9018345,36,110,132,115,67,77,124,88
1763057783.9243236,35,114,135,115,70,77,123,81
1763057783.9618304,37,124,152,122,70,81,124,81
1763057783.9843502,34,149,144,119,65,70,110,81
1763057784.021855,33,137,147,107,50,65,136,44
1763057784.0443437,30,136,151,111,48,61,134,40
1763057784.0818703,26,114,145,91,64,97,264,41
1763057784.1043549,25,113,142,94,67,122,268,37
1763057784.141927,33,114,140,104,76,165,325,42
1763057784.17259,37,132,156,118,78,166,326,43
1763057784.2018623,39,133,133,128,75,134,238,42
1763057784.2243588,38,136,125,126,68,116,190,41
1763057784.2618744,33,132,130,123,60,76,142,35
1763057784.284838,38,128,138,135,58,74,152,32
1763057784.321835,36,112,138,118,62,70,127,28
1763057784.3443847,38,110,158,127,67,72,132,32
1763057784.3675437,39,133,164,131,67,69,137,33
1763057784.4043558,32,123,146,141,58,71,151,34
1763057784.4275408,32,118,148,146,79,70,155,38
1763057784.4643548,29,59,89,144,93,113,171,40
1763057784.5018969,33,50,74,158,99,119,227,41
1763057784.524388,35,42,68,157,86,121,233,39
1763057784.5618465,32,38,53,146,72,105,246,37
1763057784.584469,27,37,60,146,68,100,198,35
1763057784.607532,28,40,64,155,65,105,206,39
1763057784.6443517,29,40,66,150,65,115,244,40
1763057784.6675694,28,38,71,154,62,102,222,38
1763057784.7048304,30,39,67,111,63,105,216,35
1763057784.7350562,32,39,61,106,62,114,215,39
1763057784.764371,29,39,62,123,61,131,212,38
1763057784.787503,26,38,58,109,57,130,207,38
1763057784.8243682,24,40,70,126,59,119,174,33
1763057784.8550453,26,42,73,140,66,111,177,35
1763057784.884338,28,39,63,130,75,111,191,31
1763057784.9075997,29,38,48,133,75,118,193,34
1763057784.9443567,28,37,40,107,96,117,209,38
1763057784.9675403,29,38,47,101,95,124,196,38
1763057785.0043998,28,33,45,100,94,109,236,39
1763057785.026849,28,33,46,100,85,114,240,42
1763057785.0643594,28,39,58,114,85,117,239,39
1763057785.086827,29,38,55,88,83,126,244,38
1763057785.1243572,31,36,57,84,94,114,196,31
1763057785.1468973,30,35,59,83,93,118,203,30
1763057785.1843655,31,33,46,84,110,128,237,35
1763057785.206855,29,33,51,80,105,130,219,35
1763057785.244305,31,33,53,88,103,143,294,36
1763057785.2668362,32,31,53,76,109,155,322,35
1763057785.3043354,33,36,51,97,121,165,304,36
1763057785.3268352,35,38,48,96,122,156,277,35
1763057785.350066,32,38,46,95,125,156,262,42
1763057785.3950138,28,30,41,91,96,137,246,42
1763057785.4243615,26,96,37,68,98,139,242,42
1763057785.4468544,25,108,41,97,88,127,269,38
1763057785.4843714,25,109,44,127,89,120,288,33
1763057785.506869,24,105,40,126,78,115,272,33
1763057785.5300086,27,60,42,123,76,106,260,33
1763057785.5668979,28,32,35,92,79,106,235,34
1763057785.5900197,28,31,30,82,84,114,238,36
1763057785.626836,29,32,35,105,90,134,262,36
1763057785.6500652,29,41,38,103,87,133,240,34
1763057785.672567,27,51,43,115,77,119,237,33
1763057785.7100577,29,71,68,104,56,87,259,34
1763057785.7468657,29,94,99,111,46,72,211,38
1763057785.7700613,29,107,108,97,48,65,197,40
1763057785.806862,30,144,120,109,79,110,242,42
1763057785.8299987,32,139,135,116,81,109,244,40
1763057785.8668308,34,180,137,124,84,113,242,39
1763057785.8900118,35,203,166,136,64,89,191,37
1763057785.9268367,35,211,176,152,68,77,164,35
1763057785.9499917,34,213,193,149,70,82,146,34
1763057785.9868312,30,166,187,134,70,69,126,31
1763057786.0100644,31,166,171,110,63,72,126,35
1763057786.046799,35,161,191,164,65,74,127,36
1763057786.070036,36,166,204,159,70,78,138,38
1763057786.1068048,37,201,201,164,74,88,137,45
1763057786.1297808,38,212,202,178,77,79,143,46
1763057786.1525187,33,200,179,138,68,83,153,45
1763057786.190035,32,215,161,134,82,99,187,35
1763057786.2125285,31,201,172,133,83,90,226,33
1763057786.2505023,34,214,182,108,89,95,247,35
