Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1764005280.602041,0,2,2,-4,2,-1,-1,-1,REST
1764005280.6246524,0,-1,1,3,1,0,-1,0,REST
1764005280.6395178,-1,-1,-1,1,-4,-1,0,0,REST
1764005280.661993,0,-2,-3,-1,0,-1,1,-1,REST
1764005280.6844997,-1,-1,-1,0,0,-1,-1,-1,REST
1764005280.7011397,-1,-2,0,-2,-2,-1,-2,-1,REST
1764005280.7220118,-2,-2,-1,-1,-3,-2,1,-2,REST
1764005280.7446544,-2,-1,-3,-4,-1,-1,-2,-1,REST
1764005280.7678144,-1,-3,-1,-2,-5,0,-1,-2,REST
1764005280.7902052,-3,1,-3,0,1,0,-2,0,REST
1764005280.8046706,0,-1,0,0,2,-1,-1,-1,REST
1764005280.8196144,-1,1,0,1,-2,-1,-1,-1,REST
1764005280.8421366,-1,-1,-1,-2,-3,-1,0,1,REST
1764005280.8650088,-2,0,0,1,5,-1,-1,-1,REST
1764005280.8796263,0,-2,-2,-2,-1,0,-1,0,REST
1764005280.9025679,0,1,-2,2,-1,0,-1,-1,REST
1764005280.9246786,-1,-3,-1,-1,-1,-1,-1,-1,REST
1764005280.941333,-1,-2,-1,0,-1,-3,-2,-1,REST
1764005280.9620686,0,0,-1,-2,2,1,-1,0,REST
1764005280.9845345,-1,-2,0,-2,-10,-3,-1,-1,REST
1764005280.999627,-2,0,-1,-5,-6,-3,-1,-1,REST
1764005281.0221796,0,-1,-1,-1,2,1,2,-1,REST
1764005281.0446434,-1,0,0,0,0,0,-2,0,REST
1764005281.0692055,-1,-2,-1,0,-2,0,-2,-1,REST
1764005281.0821362,-1,-2,-1,-2,1,0,-1,-2,REST
1764005281.089904,-1,0,-1,-2,-2,-1,0,0,REST
1764005281.1046636,-1,-2,-1,-1,-1,-2,-2,-1,REST
1764005281.119572,-2,0,0,1,-1,0,-1,0,REST
1764005281.14213,1,-2,0,4,2,1,0,-1,REST
1764005281.1646905,0,1,-2,-3,-1,-2,-1,-1,REST
1764005281.1811478,-1,0,-1,0,-1,-1,0,-2,REST
1764005281.2021005,1,1,-1,1,-1,-1,-3,0,REST
1764005281.2247248,-2,-3,-1,-3,-1,-1,-2,0,REST
1764005281.2394753,-2,0,-1,-1,0,-2,0,-1,REST
1764005281.2621746,0,-1,-1,-1,-1,-2,-3,-3,REST
1764005281.2928693,-1,-2,-1,0,0,-1,-2,-1,REST
1764005281.3011017,-1,-1,0,-1,-1,-2,-1,-1,REST
1764005281.3222253,-1,0,0,-2,-1,-2,2,-2,REST
1764005281.3447638,-1,-1,-2,0,1,1,0,0,REST
1764005281.3589628,0,-2,-1,-1,-2,0,2,-1,REST
1764005281.3671036,-2,1,1,0,-1,-1,1,-3,REST
1764005281.3821151,0,-2,-2,-1,-2,0,-1,-2,REST
1764005281.4060307,1,-1,0,-3,-2,-1,-1,0,REST
1764005281.418837,-1,-1,0,-1,-1,-1,-4,-2,REST
1764005281.427047,0,-2,-1,-1,-1,-2,-1,0,REST
1764005281.450662,0,-2,-1,1,1,0,1,-1,REST
1764005281.4647415,-1,1,0,-2,-2,1,-1,2,REST
1764005281.4789166,1,-3,0,-1,-1,-2,0,-1,REST
1764005281.4870565,-1,-3,0,0,0,-1,-1,-2,REST
1764005281.5019844,-1,-1,-1,-1,0,-1,-2,-2,REST
1764005281.5248768,0,0,0,-1,-4,-1,-2,-1,REST
1764005281.5388882,-1,-1,-2,-1,0,-1,-2,-1,REST
1764005281.5470042,0,-1,-1,-1,-2,-3,-1,-2,REST
1764005281.562041,-2,0,2,-3,1,-1,0,0,REST
1764005281.5849693,1,0,-1,0,-1,-3,-2,-1,REST
1764005281.598971,0,-1,0,-3,-2,-2,0,0,REST
1764005281.6071029,0,-1,-3,-2,-3,-5,-2,0,REST
1764005281.6221077,-1,0,-2,1,-1,-1,0,0,REST
1764005281.6446989,0,-2,-3,-1,-1,-2,-2,-2,REST
1764005281.658754,-1,0,-1,-2,-1,-1,-2,0,REST
1764005281.6670053,-1,-2,0,-2,-1,0,-1,0,REST
1764005281.6820219,-1,-1,-1,-1,-2,-1,0,-1,REST
1764005281.7046447,-3,-5,-3,-2,-2,1,-2,-2,REST
1764005281.7283192,-1,-4,-8,-5,-1,-3,-1,-2,REST
1764005281.742106,0,1,5,0,-2,-1,0,-1,REST
1764005281.7650642,-1,-1,-4,0,-2,-1,-2,0,REST
1764005281.7876573,-4,-8,13,-5,0,0,0,-1,REST
1764005281.801951,2,5,1,-1,-2,-1,-1,-2,REST
1764005281.8248875,-2,-2,-10,7,-8,-1,-3,-1,REST
1764005281.8478272,-2,0,1,-7,-4,-1,-2,0,REST
1764005281.8621063,-2,-2,-4,0,1,-1,0,-1,REST
1764005281.884662,-1,2,-2,1,4,-1,-3,-2,REST
1764005281.9077847,1,1,0,2,2,0,0,1,REST
1764005281.9221044,1,0,0,0,0,-1,1,0,REST
1764005281.944616,-2,-1,-2,-1,1,2,-1,0,REST
1764005281.9677382,0,1,-2,0,-3,-3,0,-2,REST
1764005281.982425,-2,1,0,-1,1,-1,-1,-1,REST
1764005282.0126517,-1,-1,-1,-1,0,1,0,0,REST
1764005282.027711,0,-1,-2,-2,0,-1,0,0,REST
1764005282.0421062,-1,0,-1,0,-2,-1,-1,1,REST
1764005282.0648432,-2,-1,-1,-1,-1,-1,-2,-1,REST
1764005282.087782,-3,-2,-2,-2,-1,-1,-1,-1,REST
1764005282.1021502,0,-1,0,0,-1,0,-2,-1,REST
1764005282.1260312,-1,1,-1,-1,1,-1,-1,-1,REST
1764005282.1478498,0,0,-1,-3,-2,-1,-2,-1,REST
1764005282.1620858,-1,-1,-1,-3,-1,-2,0,0,REST
1764005282.1846707,-2,-1,0,0,-3,-1,-1,0,OPEN
1764005282.2070053,1,0,-1,-2,0,-2,0,-1,OPEN
1764005282.2214797,-2,-2,-1,0,-1,0,0,-2,OPEN
1764005282.229791,0,-1,0,-1,-3,-1,-2,0,OPEN
1764005282.2453177,-1,-1,0,-1,-2,-1,0,0,OPEN
1764005282.2678726,-1,-1,-2,-1,-1,-1,0,-2,OPEN
1764005282.2827115,0,1,0,0,-1,-2,-1,0,OPEN
1764005282.3052344,0,-1,-2,-2,-1,1,-1,-1,OPEN
1764005282.3358297,1,-2,-2,0,-1,-1,0,-1,OPEN
1764005282.342047,0,0,0,-1,-2,-1,0,0,OPEN
1764005282.3503883,-1,-2,-1,-1,-3,-2,-2,-2,OPEN
1764005282.3654218,0,-1,-1,-1,0,-1,-2,-1,OPEN
1764005282.3876283,0,-2,1,-1,-1,-1,1,-2,OPEN
1764005282.4037335,-2,-1,-2,-1,-2,-1,-1,0,OPEN
1764005282.4101152,-1,0,0,-3,-3,0,-1,1,OPEN
1764005282.4407117,-1,-1,0,2,-1,-1,-3,-1,OPEN
1764005282.4555023,-2,-1,-1,0,-3,-3,0,-1,OPEN
1764005282.4613302,-3,-2,-4,-3,-1,0,-2,0,OPEN
1764005282.469921,-1,7,2,0,0,-1,0,-1,OPEN
1764005282.4936755,-2,-7,-5,-3,-1,-2,-1,0,OPEN
1764005282.5156786,-2,7,3,0,-6,0,-2,-1,OPEN
1764005282.5217795,-2,-3,-7,-4,-2,-3,-3,-2,OPEN
1764005282.5300994,-1,-13,-2,-6,0,-1,1,-1,OPEN
1764005282.5452635,-3,-5,-3,-22,-3,-2,-1,-1,OPEN
1764005282.5675588,-2,1,-20,5,1,0,-1,-1,OPEN
1764005282.5818346,0,-5,10,4,2,1,2,2,OPEN
1764005282.5900586,-3,-5,1,-7,-1,-3,-2,-2,OPEN
1764005282.6051476,-2,8,10,12,10,1,-2,-2,OPEN
1764005282.6276317,-7,-25,-30,-21,-46,-3,-2,-2,OPEN
1764005282.6583598,5,13,29,23,-1,1,2,1,OPEN
1764005282.6730797,-4,-4,-5,-9,2,-3,-2,-3,OPEN
1764005282.687651,-2,-5,-5,-21,7,-3,-2,-2,OPEN
1764005282.7106295,2,-14,12,-14,21,2,1,0,OPEN
1764005282.7328398,5,3,-55,10,5,-2,-1,0,OPEN
1764005282.7473066,1,-1,32,2,-13,2,2,1,OPEN
1764005282.7701828,2,10,-4,-1,6,-2,-1,-1,OPEN
1764005282.7845173,-5,19,-35,65,11,-3,-5,-5,OPEN
1764005282.8072996,1,2,14,-33,-17,-3,-1,-1,OPEN
1764005282.8465648,-6,-15,10,4,13,3,1,1,OPEN
1764005282.8518343,-2,-6,-12,-20,21,-1,-3,0,OPEN
1764005282.867049,2,11,-10,-7,25,0,-3,-3,OPEN
1764005282.8902707,7,23,37,40,-16,-5,-1,1,OPEN
1764005282.9045665,-13,-23,-35,-14,-33,-2,-3,-6,OPEN
1764005282.9270766,2,7,30,9,22,2,3,1,OPEN
1764005282.9577801,0,-16,14,-16,-58,-6,-3,-3,OPEN
1764005282.9645722,5,18,-4,57,52,-2,-3,-1,OPEN
1764005282.9952567,-4,-12,-38,-37,-28,-1,1,0,OPEN
1764005283.0102694,-3,-7,10,-10,-22,-2,0,1,OPEN
1764005283.0247917,-2,-2,4,-11,-2,1,0,1,OPEN
1764005283.0471823,-6,3,2,-3,21,-1,-4,-5,OPEN
1764005283.0703962,2,-3,-1,4,104,5,-1,0,OPEN
1764005283.0847394,1,-2,-2,2,-5,-7,0,-1,OPEN
1764005283.1081305,-81,-2,-13,-53,-102,-9,0,1,OPEN
1764005283.1146302,6,-8,-16,-19,7,-20,-8,-8,OPEN
1764005283.1378562,33,-22,4,7,74,15,-5,-18,OPEN
1764005283.144768,39,-43,-13,-44,-71,-13,-13,8,OPEN
1764005283.1672194,32,55,36,98,-31,35,44,22,OPEN
1764005283.1903331,-15,-13,-15,-33,-49,-16,-4,-3,OPEN
1764005283.2129066,13,2,7,58,54,18,4,3,OPEN
1764005283.2433577,-2,1,-9,-25,11,-7,-10,-3,OPEN
1764005283.2505035,-5,-3,-11,-48,-42,-18,-17,-11,OPEN
1764005283.2727656,-10,-8,-7,-12,25,-13,-13,-8,OPEN
1764005283.3050177,-3,1,-4,42,72,2,-8,-1,OPEN
1764005283.3105414,-12,0,2,-10,-89,-17,-22,-10,OPEN
1764005283.324166,69,-33,-7,1,22,-14,14,-7,OPEN
1764005283.3566246,12,-8,-10,11,99,23,-28,-12,OPEN
1764005283.370256,-45,18,-7,-10,-47,-9,0,-3,OPEN
1764005283.4077125,13,20,34,106,80,81,23,10,OPEN
1764005283.4167914,-49,15,-5,-86,-122,-23,62,20,OPEN
1764005283.4303007,-16,26,-12,-53,-55,-7,-12,-7,OPEN
1764005283.4518673,-1,-21,2,34,95,68,17,3,OPEN
1764005283.4594936,-1,-2,0,-2,11,-12,-9,-2,OPEN
1764005283.4676836,14,10,8,-4,-2,-18,-16,-2,OPEN
1764005283.4895983,7,-9,-9,-22,-35,-27,-14,-5,OPEN
1764005283.5209095,11,-20,-7,-9,-7,-13,-21,5,OPEN
1764005283.5270066,3,-4,-4,-9,3,-10,-10,-6,OPEN
1764005283.551046,9,4,-6,-24,-23,-18,1,-7,OPEN
1764005283.5639334,7,5,-3,7,3,-16,-12,-4,OPEN
1764005283.5797465,-1,-6,2,-30,-25,-9,1,-2,OPEN
1764005283.5871117,-5,-13,-13,17,16,-10,-18,-6,OPEN
1764005283.6102226,-15,7,-19,-63,41,-3,-6,-10,OPEN
1764005283.6327481,11,13,16,32,-93,-20,4,-7,OPEN
1764005283.6629694,-46,-14,5,6,20,20,31,0,OPEN
1764005283.6778529,23,-5,3,6,-14,8,-6,8,OPEN
1764005283.6926894,-4,-6,-2,-60,-70,-20,-11,2,OPEN
1764005283.70726,-5,1,2,17,-11,-5,-6,-8,OPEN
1764005283.7306721,-4,6,0,2,2,-3,-3,-3,OPEN
1764005283.7528975,-7,-5,0,42,113,9,8,-2,OPEN
1764005283.7672813,13,20,11,30,-33,41,-7,3,OPEN
1764005283.7905004,7,-13,1,-22,-55,-4,-1,4,OPEN
1764005283.812913,-3,-3,0,-42,-53,-9,-2,-2,OPEN
1764005283.827113,5,-4,-8,-8,64,-16,14,-1,OPEN
1764005283.8508055,-8,2,-7,-12,19,-2,38,6,OPEN
1764005283.8721788,-23,-6,-6,4,-41,-15,-16,-2,OPEN
1764005283.8799942,-2,-6,-3,-10,-27,-4,3,2,OPEN
1764005283.8873706,-1,8,-1,7,39,12,-10,0,OPEN
1764005283.910602,29,4,8,34,49,0,-18,4,OPEN
1764005283.9327514,-4,10,11,11,-108,-5,0,0,OPEN
1764005283.9627633,-6,-6,-7,-13,28,-8,-9,-6,OPEN
1764005283.9777167,-5,-6,-7,-9,-32,-3,4,-2,OPEN
1764005283.9927487,22,-14,-9,-30,-27,-35,-17,-17,OPEN
1764005284.0074086,-6,12,-1,-20,-23,5,-1,-1,OPEN
1764005284.0295782,-27,-1,2,2,4,6,-2,9,OPEN
1764005284.052858,26,-2,2,27,29,8,2,5,OPEN
1764005284.067171,-7,-3,-1,22,86,19,7,-2,OPEN
1764005284.0895998,-3,1,-3,-6,-54,2,3,0,OPEN
1764005284.1202471,-2,0,-2,16,13,9,45,3,OPEN
1764005284.127041,-6,-3,-3,12,40,-7,-18,-1,OPEN
1764005284.149538,-13,-2,-7,-11,-34,-19,-14,-4,OPEN
1764005284.172742,0,1,8,0,-18,-27,-18,-5,OPEN
1764005284.195185,4,1,-2,-28,-40,5,-20,-6,OPEN
1764005284.209532,-4,0,3,15,42,9,4,1,OPEN
1764005284.232806,6,5,2,-4,-53,-1,-10,3,OPEN
1764005284.246378,5,-3,8,3,-4,10,8,1,OPEN
1764005284.2547712,-3,1,-10,-26,-44,3,6,3,OPEN
1764005284.2851818,6,0,-7,-25,-51,-4,-1,0,OPEN
1764005284.2993464,-10,-2,-5,-3,71,-9,-1,-1,OPEN
1764005284.3077314,-6,-2,-6,-1,-14,-16,-13,-8,OPEN
1764005284.3142114,12,-5,-7,0,101,16,-7,0,OPEN
1764005284.344481,0,2,4,15,24,9,-1,-1,OPEN
1764005284.3540318,-17,-9,-10,-13,-26,-26,-1,-3,OPEN
1764005284.3752954,-7,-5,5,33,22,8,5,2,OPEN
1764005284.4053433,-4,2,-3,-11,9,-7,-10,-5,OPEN
1764005284.4128435,-1,-3,-8,-30,-58,-6,-10,-3,OPEN
1764005284.4360878,-4,-2,-8,-15,-43,0,2,-1,OPEN
1764005284.4569848,-5,-7,-11,-30,9,1,8,5,OPEN
1764005284.464723,-4,1,1,-7,16,5,-16,-4,OPEN
1764005284.4726849,-20,-4,-2,-10,-24,-15,-31,-1,OPEN
1764005284.4864876,17,14,1,-9,-30,-4,-14,-7,OPEN
1764005284.5191884,2,7,-4,-7,-19,-8,0,-4,OPEN
1764005284.5342884,-18,-9,-11,-16,-20,-16,-12,-6,OPEN
1764005284.5628383,7,-7,1,0,15,12,15,5,OPEN
1764005284.569502,10,-1,1,16,25,8,8,-6,OPEN
1764005284.59287,-5,-3,-2,-4,-7,-7,4,-2,OPEN
1764005284.6227016,6,-1,10,54,107,24,7,6,OPEN
1764005284.6295395,-15,-7,-8,-3,-18,-14,11,3,OPEN
1764005284.6841068,15,1,1,-9,1,8,37,6,OPEN
1764005284.6910062,1,9,4,9,51,31,2,6,OPEN
1764005284.7125442,7,-2,-3,-14,17,-2,-2,0,OPEN
1764005284.7367778,2,6,4,6,-30,0,3,-3,OPEN
1764005284.7497332,5,-5,-7,-13,-47,-11,-11,1,OPEN
1764005284.7727404,-8,-7,-8,-2,12,13,-17,-7,OPEN
1764005284.794961,-5,2,-7,-11,-17,19,16,1,OPEN
1764005284.8024049,-7,-9,-7,7,39,-15,-3,-6,OPEN
1764005284.842397,21,-11,6,0,-13,-10,0,-1,OPEN
1764005284.8477864,-4,0,5,3,-17,-9,-5,-2,OPEN
1764005284.8549285,1,3,5,18,5,-10,-5,2,OPEN
1764005284.869641,-16,1,-3,-17,-35,-7,-14,-1,OPEN
1764005284.9002728,9,2,-2,-22,-27,-10,-5,-19,OPEN
1764005284.9153347,2,-6,-6,-18,8,3,39,17,OPEN
1764005284.9301276,3,5,4,21,35,-3,-14,-1,OPEN
1764005284.9543734,-4,-4,-6,-16,-51,-25,4,5,OPEN
1764005284.9752715,1,-6,-1,-11,-41,-12,-16,4,OPEN
1764005285.0118961,-3,2,-5,1,-3,-7,-8,-1,OPEN
1764005285.0215528,-6,-4,-6,-12,-47,-2,-5,0,OPEN
1764005285.0427861,4,-28,-7,-2,8,-8,-4,-3,OPEN
1764005285.0741537,5,12,1,5,23,2,-12,-6,OPEN
1764005285.0796041,1,8,5,4,21,33,2,1,OPEN
1764005285.1191308,-7,0,-4,0,-36,-1,-7,-3,OPEN
1764005285.1246667,-5,-6,-5,-30,-87,-12,15,-2,OPEN
1764005285.1326458,-10,-2,-2,3,85,11,0,-3,OPEN
1764005285.1553204,-5,0,-2,2,-2,9,7,-8,OPEN
1764005285.1779087,-6,-1,-7,-12,-6,0,0,-2,OPEN
1764005285.1928902,-4,-5,2,6,-2,-9,-2,3,OPEN
1764005285.2313483,-4,-12,-5,-4,-44,-12,-5,-1,OPEN
1764005285.237086,3,-3,-2,-3,-10,-6,-5,2,OPEN
1764005285.2528,4,2,4,6,-28,6,6,2,OPEN
1764005285.2909634,-6,-10,-6,-4,17,10,15,-1,OPEN
1764005285.2970917,-9,-4,1,8,-2,-5,2,-2,OPEN
1764005285.3202631,0,-2,-3,-6,6,-8,-12,1,OPEN
1764005285.3510363,-8,-4,-13,-18,-40,-2,-8,-2,OPEN
1764005285.357156,1,-5,-4,-7,0,-5,-2,-1,OPEN
1764005285.3726242,2,-3,1,-9,-34,-1,-7,-1,OPEN
1764005285.395338,4,4,4,4,19,-4,-1,-1,OPEN
1764005285.4090598,2,-1,2,6,14,5,3,-3,OPEN
1764005285.4249666,2,-5,-2,6,24,1,14,3,OPEN
1764005285.4329228,-1,-2,1,-4,-17,-18,-14,-2,OPEN
1764005285.455268,-2,-1,-4,7,42,2,0,-2,OPEN
1764005285.4779234,-2,-3,-3,2,-14,-5,-5,-3,OPEN
1764005285.5166447,-3,-7,1,-9,-27,5,-1,0,OPEN
1764005285.5296526,-2,-6,-1,-9,-33,-3,-14,-4,OPEN
1764005285.5367842,1,3,1,12,83,20,8,3,OPEN
1764005285.5446734,5,7,6,12,12,22,1,2,OPEN
1764005285.5527265,17,-4,-5,3,-4,-2,-11,-4,OPEN
1764005285.5752664,-6,9,5,-3,-30,-3,3,-2,OPEN
1764005285.5978837,-3,4,7,0,-49,-4,-9,0,OPEN
1764005285.6214883,5,6,5,-7,-56,-6,-3,0,OPEN
1764005285.6352718,-5,-5,-5,-12,-15,-3,-12,-3,OPEN
1764005285.6719427,-8,-8,-3,-4,-2,17,13,-1,OPEN
1764005285.6824982,0,0,-2,-10,-2,-3,-14,-3,OPEN
1764005285.6952488,-6,-2,-2,-5,-1,-2,-2,-2,OPEN
1764005285.7416365,-1,-1,2,8,3,-3,1,-2,OPEN
1764005285.748029,-8,-7,-9,-11,-23,-6,-16,-2,OPEN
1764005285.754319,-3,4,-6,-26,-40,-13,20,-1,OPEN
1764005285.7629962,-2,-7,-4,0,-19,17,-6,-1,OPEN
1764005285.7865474,0,-1,-3,-2,19,5,1,1,OPEN
1764005285.7916284,1,2,1,-11,-6,-6,-3,-1,OPEN
1764005285.8005486,-5,-9,-2,7,10,-4,-4,-4,OPEN
1764005285.8153222,-1,1,3,0,8,-6,-6,1,OPEN
1764005285.8453836,-3,-7,-4,0,19,5,2,0,OPEN
1764005285.851484,-4,-9,-4,8,4,-10,-11,-2,OPEN
1764005285.860529,-2,-10,-6,-7,-41,-7,-8,-2,OPEN
1764005285.8753011,-5,-2,-11,-6,-3,-5,3,-2,OPEN
1764005285.9053276,2,4,3,3,17,3,-2,-2,OPEN
1764005285.9113905,-2,-2,1,12,31,5,0,-1,OPEN
1764005285.9205964,-2,-5,-4,-8,13,-7,-2,-2,OPEN
1764005285.9502316,-1,-3,1,10,15,-6,-1,0,OPEN
1764005285.95787,-17,-2,-8,-17,-14,-11,-6,0,OPEN
1764005285.9718597,2,4,6,-13,-40,-2,4,0,OPEN
1764005285.9864178,1,0,1,-9,20,-2,11,3,OPEN
1764005286.010279,5,2,1,-5,-6,-15,0,-1,OPEN
1764005286.01776,5,-6,-6,11,-13,3,-8,-3,OPEN
1764005286.0314274,2,1,1,-10,-34,0,0,-2,OPEN
1764005286.040346,-1,3,2,2,-21,-6,-4,0,OPEN
1764005286.070274,3,-7,-3,-16,-20,4,-3,-1,OPEN
1764005286.0778635,-1,-1,2,3,19,0,-1,-1,OPEN
1764005286.10018,-2,-4,-7,4,-22,9,-2,-1,OPEN
1764005286.122816,1,2,5,5,43,7,2,1,OPEN
1764005286.1378784,4,9,8,32,63,17,2,3,OPEN
1764005286.1515522,-3,-9,-5,-13,-37,-7,-13,-4,OPEN
1764005286.1857426,0,2,1,-4,-27,-11,-16,-1,OPEN
1764005286.197892,-3,0,-3,-1,-6,8,7,-2,OPEN
1764005286.2208862,-1,1,0,2,14,-7,-5,-3,OPEN
1764005286.2346587,2,0,-6,-18,-14,-10,-20,-4,OPEN
1764005286.2430658,-1,2,0,-10,-67,-6,-7,-3,OPEN
1764005286.257563,-2,1,2,6,-4,0,11,-1,OPEN
1764005286.26395,1,3,1,10,-12,-2,3,0,OPEN
1764005286.2966044,-2,-5,1,32,37,1,-3,2,OPEN
